polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 - 15*x^3 - 5*x^2 - 12*x + 1,2088,444,2556,81,3,0,S4,-31085631
x^4 - 15*x^3 - 5*x^2 - 11*x + 1,1671,359,2203,104,1,0,S4,-24782251
x^4 - 15*x^3 - 5*x^2 - 10*x + 1,1320,284,1880,125,1,0,S4,-19490119
x^4 - 15*x^3 - 5*x^2 - 9*x + 1,1029,219,1587,144,3,0,S4,-15113331
x^4 - 15*x^3 - 5*x^2 - 8*x + 1,792,164,1324,161,1,0,S4,-11556631
x^4 - 15*x^3 - 5*x^2 - 7*x + 1,603,119,1091,176,1,0,S4,-8725411
x^4 - 15*x^3 - 5*x^2 - 6*x + 1,456,84,888,189,3,0,S4,-6525711
x^4 - 15*x^3 - 5*x^2 - 5*x + 1,345,59,715,200,1,0,S4,-4864219
x^4 - 15*x^3 - 5*x^2 - 4*x + 1,264,44,572,209,11,0,S4,-3648271
x^4 - 15*x^3 - 5*x^2 - 3*x + 1,207,39,459,216,3,0,S4,-2785851
x^4 - 15*x^3 - 5*x^2 - 2*x + 1,168,44,376,221,1,0,S4,-2185591
x^4 - 15*x^3 - 5*x^2 - x + 1,141,59,323,224,1,0,S4,-1756771
x^4 - 15*x^3 - 5*x^2 + 1,120,84,300,225,3,0,S4,-1409319
x^4 - 15*x^3 - 5*x^2 + x + 1,99,119,307,224,1,0,S4,-1053811
x^4 - 15*x^3 - 5*x^2 + 2*x + 1,72,164,344,221,1,0,S4,-601471
x^4 - 15*x^3 - 5*x^2 + 3*x + 1,33,219,411,216,3,0,S4,35829
x^4 - 15*x^3 - 5*x^2 + 4*x + 1,-24,284,508,209,1,0,S4,945569
x^4 - 15*x^3 - 5*x^2 + 5*x + 1,-105,359,635,200,1,0,S4,2214581
x^4 - 15*x^3 - 5*x^2 + 6*x + 1,-216,444,792,189,3,0,S4,3929049
x^4 - 15*x^3 - 5*x^2 + 7*x + 1,-363,539,979,176,11,0,S4,6174509
x^4 - 15*x^3 - 5*x^2 + 8*x + 1,-552,644,1196,161,23,0,S4,9035849
x^4 - 15*x^3 - 5*x^2 + 9*x + 1,-789,759,1443,144,3,0,S4,12597309
x^4 - 15*x^3 - 5*x^2 + 10*x + 1,-1080,884,1720,125,1,0,S4,16942481
x^4 - 15*x^3 - 5*x^2 + 11*x + 1,-1431,1019,2027,104,1,0,S4,22154309
x^4 - 15*x^3 - 5*x^2 + 13*x + 1,-2337,1319,2731,56,1,0,S4,35506469
x^4 - 15*x^3 - 5*x^2 + 14*x + 1,-2904,1484,3128,29,1,0,S4,43809449
x^4 - 15*x^3 - 4*x^2 - 14*x + 1,3088,412,3292,29,1,0,S4,-45814163
x^4 - 15*x^3 - 4*x^2 - 13*x + 1,2525,334,2879,56,1,0,S4,-37359848
x^4 - 15*x^3 - 4*x^2 - 12*x + 1,2040,264,2496,81,3,0,S4,-30093723
x^4 - 15*x^3 - 4*x^2 - 11*x + 1,1627,202,2143,104,1,0,S4,-23920208
x^4 - 15*x^3 - 4*x^2 - 10*x + 1,1280,148,1820,125,1,0,S4,-18744371
x^4 - 15*x^3 - 4*x^2 - 9*x + 1,993,102,1527,144,3,0,S4,-14471928
x^4 - 15*x^3 - 4*x^2 - 8*x + 1,760,64,1264,161,1,0,S4,-11009243
x^4 - 15*x^3 - 4*x^2 - 7*x + 1,575,34,1031,176,1,0,S4,-8263328
x^4 - 15*x^3 - 4*x^2 - 6*x + 1,432,12,828,189,3,0,S4,-6141843
x^4 - 15*x^3 - 4*x^2 - 5*x + 1,325,-2,655,200,1,0,S4,-4553096
x^4 - 15*x^3 - 4*x^2 - 4*x + 1,248,-8,512,209,1,0,S4,-3406043
x^4 - 15*x^3 - 4*x^2 - 3*x + 1,195,-6,399,216,3,0,S4,-2610288
x^4 - 15*x^3 - 4*x^2 - 2*x + 1,160,4,316,221,1,0,S4,-2076083
x^4 - 15*x^3 - 4*x^2 - x + 1,137,22,263,224,1,0,S4,-1714328
x^4 - 15*x^3 - 4*x^2 + 1,120,48,240,225,3,0,S4,-1436571
x^4 - 15*x^3 - 4*x^2 + x + 1,103,82,247,224,1,0,S4,-1155008
x^4 - 15*x^3 - 4*x^2 + 2*x + 1,80,124,284,221,1,0,S4,-782483
x^4 - 15*x^3 - 4*x^2 + 3*x + 1,45,174,351,216,3,0,S4,-232488
x^4 - 15*x^3 - 4*x^2 + 4*x + 1,-8,232,448,209,1,0,S4,580837
x^4 - 15*x^3 - 4*x^2 + 5*x + 1,-85,298,575,200,1,0,S4,1742704
x^4 - 15*x^3 - 4*x^2 + 6*x + 1,-192,372,732,189,3,0,S4,3337677
x^4 - 15*x^3 - 4*x^2 + 7*x + 1,-335,454,919,176,1,0,S4,5449672
x^4 - 15*x^3 - 4*x^2 + 8*x + 1,-520,544,1136,161,1,0,S4,8161957
x^4 - 15*x^3 - 4*x^2 + 9*x + 1,-753,642,1383,144,3,0,S4,11557152
x^4 - 15*x^3 - 4*x^2 + 10*x + 1,-1040,748,1660,125,1,0,S4,15717229
x^4 - 15*x^3 - 4*x^2 + 11*x + 1,-1387,862,1967,104,1,0,S4,20723512
x^4 - 15*x^3 - 4*x^2 + 12*x + 1,-1800,984,2304,81,3,0,S4,26656677
x^4 - 15*x^3 - 4*x^2 + 14*x + 1,-2848,1252,3068,29,1,0,S4,41623117
x^4 - 15*x^3 - 3*x^2 - 14*x + 1,3032,188,3232,29,1,0,S4,-44417471
x^4 - 15*x^3 - 3*x^2 - 13*x + 1,2473,137,2819,56,1,0,S4,-36137363
x^4 - 15*x^3 - 3*x^2 - 12*x + 1,1992,92,2436,81,1,0,S4,-29027543
x^4 - 15*x^3 - 3*x^2 - 11*x + 1,1583,53,2083,104,1,0,S4,-22994051
x^4 - 15*x^3 - 3*x^2 - 10*x + 1,1240,20,1760,125,5,0,S4,-17943575
x^4 - 15*x^3 - 3*x^2 - 9*x + 1,957,-7,1467,144,1,0,S4,-13783451
x^4 - 15*x^3 - 3*x^2 - 8*x + 1,728,-28,1204,161,7,0,S4,-10421663
x^4 - 15*x^3 - 3*x^2 - 7*x + 1,547,-43,971,176,1,0,S4,-7766843
x^4 - 15*x^3 - 3*x^2 - 6*x + 1,408,-52,768,189,1,0,S4,-5728271
x^4 - 15*x^3 - 3*x^2 - 5*x + 1,305,-55,595,200,5,0,S4,-4215875
x^4 - 15*x^3 - 3*x^2 - 4*x + 1,232,-52,452,209,1,0,S4,-3140231
x^4 - 15*x^3 - 3*x^2 - 3*x + 1,183,-43,339,216,1,0,S4,-2412563
x^4 - 15*x^3 - 3*x^2 - 2*x + 1,152,-28,256,221,1,0,S4,-1944743
x^4 - 15*x^3 - 3*x^2 - x + 1,133,-7,203,224,7,0,S4,-1649291
x^4 - 15*x^3 - 3*x^2 + 1,120,20,180,225,5,0,S4,-1439375
x^4 - 15*x^3 - 3*x^2 + x + 1,107,53,187,224,1,0,S4,-1228811
x^4 - 15*x^3 - 3*x^2 + 2*x + 1,88,92,224,221,1,0,S4,-932063
x^4 - 15*x^3 - 3*x^2 + 3*x + 1,57,137,291,216,1,0,S4,-464243
x^4 - 15*x^3 - 3*x^2 + 4*x + 1,8,188,388,209,1,0,S4,258889
x^4 - 15*x^3 - 3*x^2 + 5*x + 1,-65,245,515,200,5,0,S4,1320925
x^4 - 15*x^3 - 3*x^2 + 6*x + 1,-168,308,672,189,7,0,S4,2804809
x^4 - 15*x^3 - 3*x^2 + 7*x + 1,-307,377,859,176,1,0,S4,4792837
x^4 - 15*x^3 - 3*x^2 + 8*x + 1,-488,452,1076,161,1,0,S4,7366657
x^4 - 15*x^3 - 3*x^2 + 9*x + 1,-717,533,1323,144,1,0,S4,10607269
x^4 - 15*x^3 - 3*x^2 + 10*x + 1,-1000,620,1600,125,5,0,S4,14595025
x^4 - 15*x^3 - 3*x^2 + 11*x + 1,-1343,713,1907,104,1,0,S4,19409629
x^4 - 15*x^3 - 3*x^2 + 12*x + 1,-1752,812,2244,81,1,0,S4,25130137
x^4 - 15*x^3 - 3*x^2 + 13*x + 1,-2233,917,2611,56,7,0,S4,31834957
x^4 - 15*x^3 - 2*x^2 - 14*x + 1,2976,-28,3172,29,1,0,S4,-42934363
x^4 - 15*x^3 - 2*x^2 - 13*x + 1,2421,-52,2759,56,1,0,S4,-34840156
x^4 - 15*x^3 - 2*x^2 - 12*x + 1,1944,-72,2376,81,9,0,S4,-27897291
x^4 - 15*x^3 - 2*x^2 - 11*x + 1,1539,-88,2023,104,1,0,S4,-22013428
x^4 - 15*x^3 - 2*x^2 - 10*x + 1,1200,-100,1700,125,25,0,S4,-17096875
x^4 - 15*x^3 - 2*x^2 - 9*x + 1,921,-108,1407,144,3,0,S4,-13056588
x^4 - 15*x^3 - 2*x^2 - 8*x + 1,696,-112,1144,161,1,0,S4,-9802171
x^4 - 15*x^3 - 2*x^2 - 7*x + 1,519,-112,911,176,1,0,S4,-7243876
x^4 - 15*x^3 - 2*x^2 - 6*x + 1,384,-108,708,189,3,0,S4,-5292603
x^4 - 15*x^3 - 2*x^2 - 4*x + 1,216,-88,392,209,1,0,S4,-2857963
x^4 - 15*x^3 - 2*x^2 - 3*x + 1,171,-72,279,216,9,0,S4,-2199636
x^4 - 15*x^3 - 2*x^2 - 2*x + 1,144,-52,196,221,1,0,S4,-1798411
x^4 - 15*x^3 - 2*x^2 - x + 1,129,-28,143,224,1,0,S4,-1568428
x^4 - 15*x^3 - 2*x^2 + 1,120,0,120,225,15,1,S4,-1424475
x^4 - 15*x^3 - 2*x^2 + x + 1,111,32,127,224,1,0,S4,-1281988
x^4 - 15*x^3 - 2*x^2 + 2*x + 1,96,68,164,221,1,0,S4,-1057051
x^4 - 15*x^3 - 2*x^2 + 3*x + 1,69,108,231,216,3,0,S4,-666396
x^4 - 15*x^3 - 2*x^2 + 4*x + 1,24,152,328,209,1,0,S4,-27403
x^4 - 15*x^3 - 2*x^2 + 5*x + 1,-45,200,455,200,5,0,S4,941900
x^4 - 15*x^3 - 2*x^2 + 6*x + 1,-144,252,612,189,9,0,S4,2322837
x^4 - 15*x^3 - 2*x^2 + 7*x + 1,-279,308,799,176,1,0,S4,4196084
x^4 - 15*x^3 - 2*x^2 + 8*x + 1,-456,368,1016,161,1,0,S4,6641669
x^4 - 15*x^3 - 2*x^2 + 9*x + 1,-681,432,1263,144,3,0,S4,9738972
x^4 - 15*x^3 - 2*x^2 + 10*x + 1,-960,500,1540,125,5,0,S4,13566725
x^4 - 15*x^3 - 2*x^2 + 11*x + 1,-1299,572,1847,104,1,0,S4,18203012
x^4 - 15*x^3 - 2*x^2 + 12*x + 1,-1704,648,2184,81,3,0,S4,23725269
x^4 - 15*x^3 - 2*x^2 + 13*x + 1,-2181,728,2551,56,1,0,S4,30210284
x^4 - 15*x^3 - 2*x^2 + 14*x + 1,-2736,812,2948,29,1,0,S4,37734197
x^4 - 15*x^3 - x^2 - 14*x + 1,2920,-236,3112,29,1,0,S4,-41375903
x^4 - 15*x^3 - x^2 - 13*x + 1,2369,-233,2699,56,1,0,S4,-33478643
x^4 - 15*x^3 - x^2 - 12*x + 1,1896,-228,2316,81,3,0,S4,-26712783
x^4 - 15*x^3 - x^2 - 11*x + 1,1495,-221,1963,104,13,0,S4,-20987603
x^4 - 15*x^3 - x^2 - 10*x + 1,1160,-212,1640,125,1,0,S4,-16213031
x^4 - 15*x^3 - x^2 - 9*x + 1,885,-201,1347,144,3,0,S4,-12299643
x^4 - 15*x^3 - x^2 - 8*x + 1,664,-188,1084,161,1,0,S4,-9158663
x^4 - 15*x^3 - x^2 - 7*x + 1,491,-173,851,176,1,0,S4,-6701963
x^4 - 15*x^3 - x^2 - 6*x + 1,360,-156,648,189,3,0,S4,-4842063
x^4 - 15*x^3 - x^2 - 5*x + 1,265,-137,475,200,1,0,S4,-3492131
x^4 - 15*x^3 - x^2 - 4*x + 1,200,-116,332,209,1,0,S4,-2565983
x^4 - 15*x^3 - x^2 - 3*x + 1,159,-93,219,216,3,0,S4,-1978083
x^4 - 15*x^3 - x^2 - 2*x + 1,136,-68,136,221,17,0,S4,-1643543
x^4 - 15*x^3 - x^2 - x + 1,125,-41,83,224,1,0,S4,-1478123
x^4 - 15*x^3 - x^2 + 1,120,-12,60,225,3,0,S4,-1398231
x^4 - 15*x^3 - x^2 + x + 1,115,19,67,224,1,0,S4,-1320923
x^4 - 15*x^3 - x^2 + 2*x + 1,104,52,104,221,13,0,S4,-1163903
x^4 - 15*x^3 - x^2 + 3*x + 1,81,87,171,216,3,0,S4,-845523
x^4 - 15*x^3 - x^2 + 4*x + 1,40,124,268,209,1,0,S4,-284783
x^4 - 15*x^3 - x^2 + 5*x + 1,-25,163,395,200,1,0,S4,598669
x^4 - 15*x^3 - x^2 + 6*x + 1,-120,204,552,189,3,0,S4,1884537
x^4 - 15*x^3 - x^2 + 7*x + 1,-251,247,739,176,1,0,S4,3651877
x^4 - 15*x^3 - x^2 + 8*x + 1,-424,292,956,161,1,0,S4,5979097
x^4 - 15*x^3 - x^2 + 9*x + 1,-645,339,1203,144,3,0,S4,8943957
x^4 - 15*x^3 - x^2 + 10*x + 1,-920,388,1480,125,1,0,S4,12623569
x^4 - 15*x^3 - x^2 + 11*x + 1,-1255,439,1787,104,1,0,S4,17094397
x^4 - 15*x^3 - x^2 + 12*x + 1,-1656,492,2124,81,3,0,S4,22432257
x^4 - 15*x^3 - x^2 + 13*x + 1,-2129,547,2491,56,1,0,S4,28712317
x^4 - 15*x^3 - 14*x + 1,2864,-436,3052,29,1,0,S4,-39752771
x^4 - 15*x^3 - 13*x + 1,2317,-406,2639,56,7,0,S4,-32062856
x^4 - 15*x^3 - 12*x + 1,1848,-376,2256,81,1,0,S4,-25483451
x^4 - 15*x^3 - 11*x + 1,1451,-346,1903,104,1,0,S4,-19925456
x^4 - 15*x^3 - 10*x + 1,1120,-316,1580,125,1,0,S4,-15300419
x^4 - 15*x^3 - 9*x + 1,849,-286,1287,144,1,0,S4,-11520536
x^4 - 15*x^3 - 8*x + 1,632,-256,1024,161,1,0,S4,-8498651
x^4 - 15*x^3 - 7*x + 1,463,-226,791,176,1,0,S4,-6148256
x^4 - 15*x^3 - 6*x + 1,336,-196,588,189,7,0,S4,-4383491
x^4 - 15*x^3 - 5*x + 1,245,-166,415,200,1,0,S4,-3119144
x^4 - 15*x^3 - 4*x + 1,184,-136,272,209,1,0,S4,-2270651
x^4 - 15*x^3 - 3*x + 1,147,-106,159,216,1,0,S4,-1754096
x^4 - 15*x^3 - 2*x + 1,128,-76,76,221,1,0,S4,-1486211
x^4 - 15*x^3 - x + 1,121,-46,23,224,1,0,S4,-1384376
x^4 - 15*x^3 + 1,120,-16,0,225,1,1,S4,-1366619
x^4 - 15*x^3 + x + 1,119,14,7,224,7,0,S4,-1351616
x^4 - 15*x^3 + 2*x + 1,112,44,44,221,1,0,S4,-1258691
x^4 - 15*x^3 + 3*x + 1,93,74,111,216,1,0,S4,-1007816
x^4 - 15*x^3 + 4*x + 1,56,104,208,209,1,0,S4,-519611
x^4 - 15*x^3 + 5*x + 1,-5,134,335,200,1,0,S4,284656
x^4 - 15*x^3 + 6*x + 1,-96,164,492,189,1,0,S4,1483069
x^4 - 15*x^3 + 7*x + 1,-223,194,679,176,1,0,S4,3153064
x^4 - 15*x^3 + 8*x + 1,-392,224,896,161,7,0,S4,5371429
x^4 - 15*x^3 + 9*x + 1,-609,254,1143,144,1,0,S4,8214304
x^4 - 15*x^3 + 10*x + 1,-880,284,1420,125,1,0,S4,11757181
x^4 - 15*x^3 + 11*x + 1,-1211,314,1727,104,1,0,S4,16074904
x^4 - 15*x^3 + 12*x + 1,-1608,344,2064,81,1,0,S4,21241669
x^4 - 15*x^3 + 14*x + 1,-2624,404,2828,29,1,0,S4,34415869
x^4 - 15*x^3 + x^2 - 14*x + 1,2808,-628,2992,29,1,0,S4,-38075263
x^4 - 15*x^3 + x^2 - 13*x + 1,2265,-571,2579,56,1,0,S4,-30602443
x^4 - 15*x^3 + x^2 - 12*x + 1,1800,-516,2196,81,3,0,S4,-24218343
x^4 - 15*x^3 + x^2 - 11*x + 1,1407,-463,1843,104,1,0,S4,-18835483
x^4 - 15*x^3 + x^2 - 10*x + 1,1080,-412,1520,125,1,0,S4,-14367031
x^4 - 15*x^3 + x^2 - 9*x + 1,813,-363,1227,144,3,0,S4,-10726803
x^4 - 15*x^3 + x^2 - 8*x + 1,600,-316,964,161,1,0,S4,-7829263
x^4 - 15*x^3 + x^2 - 7*x + 1,435,-271,731,176,1,0,S4,-5589523
x^4 - 15*x^3 + x^2 - 6*x + 1,312,-228,528,189,3,0,S4,-3923343
x^4 - 15*x^3 + x^2 - 5*x + 1,225,-187,355,200,1,0,S4,-2747131
x^4 - 15*x^3 + x^2 - 4*x + 1,168,-148,212,209,1,0,S4,-1977943
x^4 - 15*x^3 + x^2 - 3*x + 1,135,-111,99,216,3,0,S4,-1533483
x^4 - 15*x^3 + x^2 - 2*x + 1,120,-76,16,221,1,0,S4,-1332103
x^4 - 15*x^3 + x^2 - x + 1,117,-43,-37,224,1,0,S4,-1292803
x^4 - 15*x^3 + x^2 + 1,120,-12,-60,225,3,0,S4,-1335231
x^4 - 15*x^3 + x^2 + x + 1,123,17,-53,224,1,0,S4,-1379683
x^4 - 15*x^3 + x^2 + 2*x + 1,120,44,-16,221,1,0,S4,-1347103
x^4 - 15*x^3 + x^2 + 3*x + 1,105,69,51,216,3,0,S4,-1159083
x^4 - 15*x^3 + x^2 + 4*x + 1,72,92,148,209,1,0,S4,-737863
x^4 - 15*x^3 + x^2 + 5*x + 1,15,113,275,200,1,0,S4,-6331
x^4 - 15*x^3 + x^2 + 6*x + 1,-72,132,432,189,3,0,S4,1111977
x^4 - 15*x^3 + x^2 + 7*x + 1,-195,149,619,176,1,0,S4,2692877
x^4 - 15*x^3 + x^2 + 8*x + 1,-360,164,836,161,1,0,S4,4811537
x^4 - 15*x^3 + x^2 + 9*x + 1,-573,177,1083,144,3,0,S4,7542477
x^4 - 15*x^3 + x^2 + 10*x + 1,-840,188,1360,125,1,0,S4,10959569
x^4 - 15*x^3 + x^2 + 11*x + 1,-1167,197,1667,104,1,0,S4,15136037
x^4 - 15*x^3 + x^2 + 13*x + 1,-2025,209,2371,56,1,0,S4,26056757
x^4 - 15*x^3 + x^2 + 14*x + 1,-2568,212,2768,29,1,0,S4,32944217
x^4 - 15*x^3 + 2*x^2 - 14*x + 1,2752,-812,2932,29,1,0,S4,-36353291
x^4 - 15*x^3 + 2*x^2 - 13*x + 1,2213,-728,2519,56,1,0,S4,-29106668
x^4 - 15*x^3 + 2*x^2 - 12*x + 1,1752,-648,2136,81,3,0,S4,-22926123
x^4 - 15*x^3 + 2*x^2 - 11*x + 1,1363,-572,1783,104,1,0,S4,-17725796
x^4 - 15*x^3 + 2*x^2 - 10*x + 1,1040,-500,1460,125,5,0,S4,-13420475
x^4 - 15*x^3 + 2*x^2 - 9*x + 1,777,-432,1167,144,3,0,S4,-9925596
x^4 - 15*x^3 + 2*x^2 - 8*x + 1,568,-368,904,161,1,0,S4,-7157243
x^4 - 15*x^3 + 2*x^2 - 7*x + 1,407,-308,671,176,11,0,S4,-5032148
x^4 - 15*x^3 + 2*x^2 - 6*x + 1,288,-252,468,189,9,0,S4,-3467691
x^4 - 15*x^3 + 2*x^2 - 5*x + 1,205,-200,295,200,5,0,S4,-2381900
x^4 - 15*x^3 + 2*x^2 - 4*x + 1,152,-152,152,209,19,0,S4,-1693451
x^4 - 15*x^3 + 2*x^2 - 3*x + 1,123,-108,39,216,3,0,S4,-1321668
x^4 - 15*x^3 + 2*x^2 - 2*x + 1,112,-68,-44,221,1,0,S4,-1186523
x^4 - 15*x^3 + 2*x^2 - x + 1,113,-32,-97,224,1,0,S4,-1208636
x^4 - 15*x^3 + 2*x^2 + x + 1,127,28,-113,224,1,0,S4,-1410356
x^4 - 15*x^3 + 2*x^2 + 2*x + 1,128,52,-76,221,1,0,S4,-1434443
x^4 - 15*x^3 + 2*x^2 + 3*x + 1,117,72,-9,216,9,0,S4,-1304748
x^4 - 15*x^3 + 2*x^2 + 4*x + 1,88,88,88,209,11,0,S4,-945131
x^4 - 15*x^3 + 2*x^2 + 5*x + 1,35,100,215,200,5,0,S4,-280100
x^4 - 15*x^3 + 2*x^2 + 6*x + 1,-48,108,372,189,3,0,S4,765189
x^4 - 15*x^3 + 2*x^2 + 7*x + 1,-167,112,559,176,1,0,S4,2264932
x^4 - 15*x^3 + 2*x^2 + 8*x + 1,-328,112,776,161,1,0,S4,4292677
x^4 - 15*x^3 + 2*x^2 + 9*x + 1,-537,108,1023,144,3,0,S4,6921324
x^4 - 15*x^3 + 2*x^2 + 10*x + 1,-800,100,1300,125,25,0,S4,10223125
x^4 - 15*x^3 + 2*x^2 + 12*x + 1,-1512,72,1944,81,9,0,S4,19131957
x^4 - 15*x^3 + 2*x^2 + 13*x + 1,-1973,52,2311,56,1,0,S4,24880252
x^4 - 15*x^3 + 2*x^2 + 14*x + 1,-2512,28,2708,29,1,0,S4,31584229
x^4 - 15*x^3 + 3*x^2 - 14*x + 1,2696,-988,2872,29,1,0,S4,-34596383
x^4 - 15*x^3 + 3*x^2 - 13*x + 1,2161,-877,2459,56,1,0,S4,-27584411
x^4 - 15*x^3 + 3*x^2 - 12*x + 1,1704,-772,2076,81,1,0,S4,-21615071
x^4 - 15*x^3 + 3*x^2 - 11*x + 1,1319,-673,1723,104,1,0,S4,-16604123
x^4 - 15*x^3 + 3*x^2 - 10*x + 1,1000,-580,1400,125,5,0,S4,-12467975
x^4 - 15*x^3 + 3*x^2 - 9*x + 1,741,-493,1107,144,1,0,S4,-9123683
x^4 - 15*x^3 + 3*x^2 - 8*x + 1,536,-412,844,161,1,0,S4,-6488951
x^4 - 15*x^3 + 3*x^2 - 7*x + 1,379,-337,611,176,1,0,S4,-4482131
x^4 - 15*x^3 + 3*x^2 - 6*x + 1,264,-268,408,189,1,0,S4,-3022223
x^4 - 15*x^3 + 3*x^2 - 5*x + 1,185,-205,235,200,5,0,S4,-2028875
x^4 - 15*x^3 + 3*x^2 - 4*x + 1,136,-148,92,209,1,0,S4,-1422383
x^4 - 15*x^3 + 3*x^2 - 3*x + 1,111,-97,-21,216,1,0,S4,-1123691
x^4 - 15*x^3 + 3*x^2 - 2*x + 1,104,-52,-104,221,13,0,S4,-1054391
x^4 - 15*x^3 + 3*x^2 - x + 1,109,-13,-157,224,1,0,S4,-1136723
x^4 - 15*x^3 + 3*x^2 + 1,120,20,-180,225,5,0,S4,-1293575
x^4 - 15*x^3 + 3*x^2 + x + 1,131,47,-173,224,1,0,S4,-1448483
x^4 - 15*x^3 + 3*x^2 + 2*x + 1,136,68,-136,221,17,0,S4,-1525631
x^4 - 15*x^3 + 3*x^2 + 3*x + 1,129,83,-69,216,1,0,S4,-1449851
x^4 - 15*x^3 + 3*x^2 + 4*x + 1,104,92,28,209,1,0,S4,-1146623
x^4 - 15*x^3 + 3*x^2 + 5*x + 1,55,95,155,200,5,0,S4,-542075
x^4 - 15*x^3 + 3*x^2 + 6*x + 1,-24,92,312,189,1,0,S4,437017
x^4 - 15*x^3 + 3*x^2 + 7*x + 1,-139,83,499,176,1,0,S4,1863229
x^4 - 15*x^3 + 3*x^2 + 8*x + 1,-296,68,716,161,1,0,S4,3808489
x^4 - 15*x^3 + 3*x^2 + 9*x + 1,-501,47,963,144,1,0,S4,6344077
x^4 - 15*x^3 + 3*x^2 + 11*x + 1,-1079,-13,1547,104,13,0,S4,13468117
x^4 - 15*x^3 + 3*x^2 + 12*x + 1,-1464,-52,1884,81,1,0,S4,18195889
x^4 - 15*x^3 + 3*x^2 + 13*x + 1,-1921,-97,2251,56,1,0,S4,23792629
x^4 - 15*x^3 + 3*x^2 + 14*x + 1,-2456,-148,2648,29,1,0,S4,30326377
x^4 - 15*x^3 + 4*x^2 - 14*x + 1,2640,-1156,2812,29,1,0,S4,-32813683
x^4 - 15*x^3 + 4*x^2 - 13*x + 1,2109,-1018,2399,56,1,0,S4,-26044168
x^4 - 15*x^3 + 4*x^2 - 12*x + 1,1656,-888,2016,81,3,0,S4,-20293083
x^4 - 15*x^3 + 4*x^2 - 11*x + 1,1275,-766,1663,104,1,0,S4,-15477808
x^4 - 15*x^3 + 4*x^2 - 10*x + 1,960,-652,1340,125,1,0,S4,-11516371
x^4 - 15*x^3 + 4*x^2 - 9*x + 1,705,-546,1047,144,3,0,S4,-8327448
x^4 - 15*x^3 + 4*x^2 - 8*x + 1,504,-448,784,161,7,0,S4,-5830363
x^4 - 15*x^3 + 4*x^2 - 7*x + 1,351,-358,551,176,1,0,S4,-3945088
x^4 - 15*x^3 + 4*x^2 - 6*x + 1,240,-276,348,189,3,0,S4,-2592243
x^4 - 15*x^3 + 4*x^2 - 5*x + 1,165,-202,175,200,1,0,S4,-1693096
x^4 - 15*x^3 + 4*x^2 - 4*x + 1,120,-136,32,209,1,0,S4,-1169563
x^4 - 15*x^3 + 4*x^2 - 3*x + 1,99,-78,-81,216,3,0,S4,-944208
x^4 - 15*x^3 + 4*x^2 - 2*x + 1,96,-28,-164,221,1,0,S4,-940243
x^4 - 15*x^3 + 4*x^2 - x + 1,105,14,-217,224,7,0,S4,-1081528
x^4 - 15*x^3 + 4*x^2 + 1,120,48,-240,225,3,0,S4,-1292571
x^4 - 15*x^3 + 4*x^2 + x + 1,135,74,-233,224,1,0,S4,-1498528
x^4 - 15*x^3 + 4*x^2 + 2*x + 1,144,92,-196,221,1,0,S4,-1625203
x^4 - 15*x^3 + 4*x^2 + 3*x + 1,141,102,-129,216,3,0,S4,-1599048
x^4 - 15*x^3 + 4*x^2 + 4*x + 1,120,104,-32,209,1,0,S4,-1347163
x^4 - 15*x^3 + 4*x^2 + 5*x + 1,75,98,95,200,1,0,S4,-797296
x^4 - 15*x^3 + 4*x^2 + 7*x + 1,-111,62,439,176,1,0,S4,1482152
x^4 - 15*x^3 + 4*x^2 + 8*x + 1,-264,32,656,161,1,0,S4,3352997
x^4 - 15*x^3 + 4*x^2 + 10*x + 1,-720,-52,1180,125,1,0,S4,8905229
x^4 - 15*x^3 + 4*x^2 + 11*x + 1,-1035,-106,1487,104,1,0,S4,12723992
x^4 - 15*x^3 + 4*x^2 + 12*x + 1,-1416,-168,1824,81,3,0,S4,17328357
x^4 - 15*x^3 + 4*x^2 + 13*x + 1,-1869,-238,2191,56,7,0,S4,22785392
x^4 - 15*x^3 + 4*x^2 + 14*x + 1,-2400,-316,2588,29,1,0,S4,29161517
x^4 - 15*x^3 + 5*x^2 - 14*x + 1,2584,-1316,2752,29,1,0,S4,-31013951
x^4 - 15*x^3 + 5*x^2 - 13*x + 1,2057,-1151,2339,56,1,0,S4,-24494051
x^4 - 15*x^3 + 5*x^2 - 12*x + 1,1608,-996,1956,81,3,0,S4,-18967671
x^4 - 15*x^3 + 5*x^2 - 11*x + 1,1231,-851,1603,104,1,0,S4,-14353811
x^4 - 15*x^3 + 5*x^2 - 10*x + 1,920,-716,1280,125,1,0,S4,-10572119
x^4 - 15*x^3 + 5*x^2 - 9*x + 1,669,-591,987,144,3,0,S4,-7542891
x^4 - 15*x^3 + 5*x^2 - 8*x + 1,472,-476,724,161,1,0,S4,-5187071
x^4 - 15*x^3 + 5*x^2 - 7*x + 1,323,-371,491,176,1,0,S4,-3426251
x^4 - 15*x^3 + 5*x^2 - 6*x + 1,216,-276,288,189,3,0,S4,-2182671
x^4 - 15*x^3 + 5*x^2 - 5*x + 1,145,-191,115,200,1,0,S4,-1379219
x^4 - 15*x^3 + 5*x^2 - 4*x + 1,104,-116,-28,209,1,0,S4,-939431
